image_name,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,std_h,std_s,std_v,mean_luminance,mean_saturation
229,142.98510756612103,169.83684356862335,142.08513189448442,79.96184959442141,70.68248162723557,79.12511445277447,64.79803982900636,60.90108782539186,170.5638445765127,31.20319727235034,46.197503482860256,69.6981915293531,162.1244909116185,60.90108782539186
230,129.35763888888889,171.88611111111112,173.26289682539684,52.261029928495596,42.237324640808055,42.578376986992396,90.72708333333334,71.41478174603175,173.8342261904762,4.563487404026001,29.514028137426592,42.23030440707109,162.9439618452381,71.41478174603175
231,122.7997606981982,99.94149674227799,101.092508244852,94.34428165441713,75.17019273510137,73.03615774958054,61.75957709942085,104.283959740991,131.55110300032175,44.555947197890035,86.48917669348931,87.85472815054993,104.88426668979245,104.283959740991
232,189.4796198314717,197.88084460121496,217.71420732902214,42.97522159190651,34.61342432008895,24.401699439220007,97.71658828140309,41.80760337056633,221.84867724867726,26.17167940767862,51.10406631342674,13.863785062788567,197.5267130041153,41.80760337056633
233,54.263091147111766,43.21561528391425,30.9120029455081,55.92609000270897,41.4088282013002,42.879916427048485,30.69305351006382,117.5534282441499,56.365958926525934,12.301729766508434,48.66027053562907,55.239978241659884,44.67598784159712,117.5534282441499
234,36.37398805676116,24.795725982700773,19.787114845938376,47.858304259183285,38.93241210958194,32.263043367274726,25.10628866931388,151.06878135869732,36.39889032536092,48.8855389446919,66.68039473918702,47.84099964424345,26.895642775571766,151.06878135869732
235,45.303502027712064,44.54556015545793,40.77948631294356,62.13697204238268,63.04489101030674,61.89457696978659,51.16156218316999,82.41851132139236,47.59418300101385,43.537873277058786,75.41418270259761,63.62455486584717,44.434788066069615,82.41851132139236
236,115.35775206087509,107.90737159162968,114.05361445783133,68.19567058481879,70.58242187638706,66.68822830991577,111.121337983513,39.592501585288524,119.2564362714014,55.717900933634276,42.761087007187705,66.88762852119434,109.935081214331,39.592501585288524
237,70.03538171198721,59.10980246301347,56.713578257156236,65.02267228130458,64.34496705498357,63.68053568016688,49.998167892663304,81.54625726644075,70.4070928726892,67.3891278520828,51.489964315008,64.81780334515709,61.259573223682395,81.54625726644075
238,150.67556561085973,118.19307692307693,114.23108597285068,44.093762605363814,45.36873020680501,43.51790750347881,79.4835294117647,67.13122171945702,150.80660633484163,80.84627695787913,32.87893427898572,44.013696672943325,124.8127982714932,67.13122171945702
239,73.78736617597859,51.6648962863834,46.802222733355634,68.55389100580699,63.18240599630422,63.60724901004294,29.811475409836067,108.00918994647039,73.79939988290398,56.52382262272312,57.125877611452616,68.56937204828208,56.01704835438274,108.00918994647039
240,202.74872311827957,115.75493578255676,85.41471027479092,37.98034367912347,65.03638320022596,37.64201581604261,13.12206541218638,146.69014336917562,202.8747759856631,22.41634048554784,43.41042393059811,37.55941171733984,132.05925068847074,146.69014336917562
241,76.8615705128205,76.43163461538461,76.90089743589743,89.07972680864692,89.09772943389794,88.80249938278844,44.12426282051282,32.54285256410257,79.04493589743589,51.417775171851304,39.68316212154614,88.1567046986713,76.55691976282051,32.54285256410257
242,97.30241557223265,91.54661116322701,93.50694770168856,71.23915034590628,73.31781575727864,72.8469202564354,113.85738156660413,24.889774859287055,97.38816252345215,75.46820071231305,20.12647011506691,71.28089611470365,92.91183147865853,24.889774859287055
243,109.55147,92.034405,94.096855,77.91274325063343,87.86048617720992,85.27887906220852,120.821175,80.257225,110.080905,71.32915916103482,70.21699352933773,78.26883217080393,95.90744190899996,80.257225
244,107.48840097884121,96.80929899149693,74.72596771801463,60.93594519718636,59.24580938300204,57.69079891203861,20.61052130709907,94.23253658295432,107.49551364445324,4.249560375794995,47.2369499667569,60.94870844364554,97.48525955606088,94.23253658295432
245,173.2544656867873,165.86135121351606,160.33556726645045,87.46017664334663,93.58520563020055,96.84744038771468,16.940726671199915,38.09074563238833,173.3497914269275,27.472516099697465,41.39227000409897,87.5449611438168,167.03416574955534,38.09074563238833
246,117.63413814180929,111.90683286762138,108.44952846664339,101.9606506405187,101.63637369404427,101.82207409793882,9.292547153335661,25.238779252532307,117.68970922109675,25.669856688882202,47.34021404754184,101.95784497631375,112.87484059116314,25.238779252532307
247,59.736329537237886,73.80921456977585,56.36384219088937,62.109388388017685,58.36250770595933,62.84440342934652,53.94370028922632,81.6117136659436,73.84548083875633,13.40543703608799,33.52978384553046,58.435799815809254,69.55776332610269,81.6117136659436
248,81.09977733581218,69.17244584720481,81.24327683860089,98.7066377980801,99.43925996855468,92.93162513969241,101.4558779022007,129.09709671840545,91.02130442301872,52.94976018217962,84.76899154311448,92.88142709387633,72.57971051926154,129.09709671840545
249,102.43418803418804,104.14764957264957,90.43925518925519,77.38505756272725,76.76882762132999,82.27684495683496,37.407112332112334,65.68510378510379,105.60595238095237,19.189091311498363,49.35905969970957,76.24227382127538,102.79362157509158,65.68510378510379
250,73.74036231884058,62.29175724637681,79.15771739130435,93.23123882380521,84.52034874718348,67.60388261087445,97.19753623188406,175.32811594202897,98.35302536231885,48.60358616535034,85.70919711654798,81.98338926787544,65.94345300724638,175.32811594202897
251,127.15357453281182,86.26246468926554,60.39739787049109,66.07357740155426,62.13277228690163,42.30579655779198,29.752572251195133,145.52252553237722,128.30576379834855,46.49564854612128,55.383032157587905,64.91903731020648,93.08845681768797,145.52252553237722
252,131.15863787375415,112.21832318198597,99.86503322259136,57.716211458371795,68.93460198924225,86.21972754840203,46.23694167589517,104.8233896271687,136.15432355112588,52.377232270714295,62.377857587388135,64.9308212827972,115.3531265503876,104.8233896271687
253,150.9230903103162,124.97306487456157,126.02433130739779,76.70190424861879,75.90380419353552,74.65144871051828,110.88547216792954,49.52296580899087,151.88924402259767,74.08895825805563,38.36250330088981,76.2172899171124,130.56594171865376,49.52296580899087
254,178.84694703444703,115.57543382543382,117.15238927738928,29.10243006308784,45.54401417723279,46.416135946878455,126.15873478373479,93.23384485884486,178.87423918673917,79.73207606571019,44.01044152591005,29.158376545293287,129.14081371730123,93.23384485884486
255,42.69074278698588,36.67200122774708,26.62292203806016,61.6097695927123,55.28416638406004,40.853402412779765,32.17561080417434,106.56123388581952,42.93537753222836,45.014883515189396,74.58680525033006,61.46038589607959,37.22604216574585,106.56123388581952
256,52.573185341789994,54.194335799859054,57.58949964763918,89.05694021757252,88.585187704265,87.58725945424692,82.38784355179703,83.952862931642,57.729519027484145,47.800223286420476,71.713058765312,87.56567141348158,54.094810042283285,83.952862931642
257,99.7447534536321,108.68186925771697,108.71162171987574,41.08511243321184,39.66192904647416,38.561034075514364,88.1963943419922,27.207093991671623,109.84033974486087,10.64842954192551,14.991689754392329,39.00412082902905,106.78398656553637,27.207093991671623
258,109.34696649029982,109.11,126.24671957671957,71.07365553687423,87.61907120585168,102.40849588251287,83.62638447971781,124.60402116402116,140.7227572016461,54.23868277268908,85.3137768474787,93.86574782933123,110.39765022927692,124.60402116402116
259,84.22802001740644,75.04486945169712,67.78660574412532,77.00705903294526,77.30091947206135,79.34821302484292,19.27962140992167,69.55889904264578,84.30869016536118,23.444819700460577,56.100594282554496,77.14403439569593,76.47316062228025,69.55889904264578
260,57.8199975111996,40.663763066202094,37.997428239588515,68.32267640371911,56.67300096726149,56.862475908465335,25.19304795088767,71.64271196283391,57.85853243736519,45.36355892818804,61.609135872925336,68.31151683797981,44.118669134727064,71.64271196283391
261,78.98570808531746,62.45917038690476,44.142206101190474,50.84754583085553,47.485315917494255,39.89781120789286,15.341796875,118.33553447420636,78.9867931547619,7.736632996621647,40.040758279664864,50.84597092796179,64.65022748015872,118.33553447420636
262,68.64706873315365,49.24314914645103,34.537230458221025,36.66043463766818,33.70740728928441,27.480910343363682,12.534029649595688,133.9773135669362,68.64706873315365,5.178807385511526,33.14778673832188,36.66043463766818,52.306655121293794,133.9773135669362
263,150.01134751773048,124.14214893617022,76.98838297872341,74.45726280699171,50.42406958664949,41.932711969673754,36.858163120567376,128.77883687943262,158.06599290780142,35.32441789076381,51.77909592506435,70.75647953869534,126.23743865248228,128.77883687943262
264,115.91200390370852,108.93194715535314,115.01863297910793,74.93866254275049,77.03792052900117,76.54682294260549,95.01753957926697,70.35192113062965,126.75534952649461,44.89211415717455,81.69819538818452,71.20626109714205,110.85536593652859,70.35192113062965
265,59.48689015483494,54.36733128834356,62.11793382997371,80.13539778583178,80.30596026698859,79.61374505522834,73.46728016359918,138.37421486999708,73.56945661700263,56.21367450536494,100.33260286795785,75.65312798998394,56.01534300686533,138.37421486999708
266,206.34047523247497,188.4833132153076,227.8838742846924,16.64793288483072,84.7173407262471,41.685183222984726,115.76382555436338,82.4427195100143,236.04268374463518,27.050444236941182,65.8378381827506,28.723800027552144,195.12446636936693,82.4427195100143
267,169.32188140497527,132.64302937748664,117.00704798456778,72.08808382811736,68.77540353231285,63.38747204854785,59.73977213358518,91.06600389824378,169.36445062894344,70.80251684430738,39.067762238070486,72.13523302928421,139.31203546196198,91.06600389824378
268,46.87464698331194,45.42145378690629,44.23467586649551,70.45445646322922,69.95655394777192,69.31851944758526,19.374245827984595,41.08764441591784,46.928048780487806,42.08465482533706,70.34276926253855,70.44066474139228,45.64471729460848,41.08764441591784
269,39.673448773448776,37.77186147186147,37.025324675324676,51.92306442909203,52.050299394892306,52.020372931483855,40.862409812409815,57.50238095238095,40.16421356421356,52.70624205970989,66.14981189224022,51.855847791844546,38.122238975468974,57.50238095238095
270,69.78185185185185,55.104675925925925,30.519194444444445,81.58323597935946,67.69345444304332,38.926934430619774,57.700833333333335,118.11438888888888,71.15818518518519,44.90390974534031,59.48057190127308,80.5766171833441,56.44997176481482,118.11438888888888
271,121.86557416267942,161.64688995215312,204.8236244019139,64.87628356285973,52.121105087965894,35.05349096693513,105.19655502392345,111.0911961722488,204.8424880382775,7.434674201109046,61.86447496104339,35.07848921052591,156.30674244258373,111.0911961722488
272,43.87317889486809,51.83370521065757,79.59153650960319,78.32283436831656,77.84405750006952,74.08521422778023,108.6872839830249,171.70686223038894,79.63190707441922,28.408805390987368,91.66010567753602,74.17735358715838,52.145412735704596,171.70686223038894
273,132.52111500850341,109.1912680697279,109.50815795068027,70.38670593359926,63.60889986534545,55.877423391989794,66.33999255952381,118.29590773809524,148.0666932397959,55.224966849437266,57.224198173092596,64.88666745525495,114.17407297831636,118.29590773809524
274,120.22044278649629,106.35072749621244,57.645699339679275,103.30665457109203,86.57280680182247,33.81792094677822,42.98432095589286,89.45640739787898,121.21735557270674,34.357712833979754,65.71000401113501,102.39524987796305,105.78292593402509,89.45640739787898
275,37.497087585034016,44.84904336734694,53.49772534013606,56.78176977933678,62.151665881042554,73.73519535433438,92.19570578231293,58.723767006802724,53.76781462585034,35.884113579831414,54.90375519752574,73.64895506012859,43.91045240646258,58.723767006802724
276,19.070208139173655,39.583201304753025,21.867528735632185,27.144021972578535,54.63171669716887,30.555363234800552,60.9872165268717,138.42855700528114,39.73736408822616,29.89113920807173,78.37411945378742,54.53039012370556,33.943067398260325,138.42855700528114
277,16.39926492649265,38.68459345934593,32.152827782778274,27.22985126547397,47.019821512035165,26.020858306578294,88.88182568256826,191.91947944794478,43.08288328832883,20.13703301723334,51.72417634560127,44.92774511674823,33.47513913141314,191.91947944794478
278,180.00920841912605,150.46333790894533,63.21356668954473,91.29196253451501,77.01937142976712,34.133584216349135,24.575554792953557,155.85533440097612,180.122702661481,21.418201901427185,53.184202654409866,91.07695509577323,150.445356497369,155.85533440097612
279,130.44953465982027,131.27298620025675,105.18834242618742,89.99776743473393,82.64675682704524,70.40401663898346,54.92217586649551,72.26432124518614,140.2055118741977,38.20680764051844,63.36825766424276,89.06059578120292,129.21460912227215,72.26432124518614
280,152.40671299331322,180.38287771513484,196.3732927975176,43.932485646060144,49.4165496955093,52.11602636605994,101.8443523010358,62.70284297014991,196.61996033827194,9.638941340504413,27.140956099057338,51.92949752740414,175.58965306422363,62.70284297014991
281,40.94983134920635,44.12909722222222,38.263888888888886,46.99381621945992,49.47234848340128,44.9526852839875,44.12109126984127,72.41732142857143,44.477896825396826,28.125341966168786,54.93575928647596,49.25203693658158,43.02971725595237,72.41732142857143
282,151.9870765186916,163.62441588785046,156.43844918224298,59.304411257081746,54.809468457583115,55.52850768691755,69.45232184579439,23.663843457943926,163.64507885514018,15.936793016583483,15.971326196076516,54.82757043826691,160.6314907418224,23.663843457943926
283,190.91363866629825,159.6289490651193,113.64132587270885,66.75780295487137,65.47551687789314,44.49616722564548,41.2907571152252,146.66635580731327,212.8450538822879,44.19319351848119,41.76380511590006,31.372314597885232,162.9597676798379,146.66635580731327
284,184.90122332118688,162.0820048152004,129.954076652785,56.180675110945494,64.33762252574597,80.49770809509242,27.348955622071838,86.86585762623633,185.10762623633525,31.942726950988547,65.76955551731038,56.22762640599658,164.61373425624672,86.86585762623633
285,42.31065350578625,42.43007147719537,42.5424778761062,71.60370564811195,67.76135754976058,61.83299770149712,95.66262763784887,82.11541865214431,48.030428863172226,34.70244171572027,43.940590351531284,70.09830226776947,42.41279895847515,82.11541865214431
286,135.14016412292276,135.73025017852603,98.24462606359158,75.16427592429476,63.552205813409856,46.08474083193725,71.41592331247503,103.69996732065698,151.19217874390287,40.28766209053498,60.20327524899139,67.37213546166107,132.8983358220065,103.69996732065698
287,100.49491115756467,93.71628560229945,112.31245100600992,81.72992658205996,84.12263105990709,80.03415970579178,119.59871309119414,80.8558335510844,114.43220538280637,40.965542693576786,69.07560744552143,79.4040424824539,96.50006453749674,80.8558335510844
288,92.47429929764114,52.94256891068115,87.02980883912007,66.43258724736683,72.88135850780286,62.36481242948371,142.54541313278557,158.03713059899283,96.86468824542804,33.11589264903662,76.13812101636607,64.06185606244733,63.80811351378212,158.03713059899283
289,102.85579473380741,134.09531039784738,132.2380549682875,70.88436632267083,61.6889278559948,61.66432545834616,86.43122237170863,78.50960023063617,135.15106669229291,18.585458439583167,40.68854969398427,61.45101110340981,127.31969552565826,78.50960023063617
290,138.22217380320828,103.04325502084123,121.38234811165846,92.51784363217466,78.43532942187218,78.25392194324613,155.9718327649362,90.0154604016673,141.81886446886446,26.156794249295952,46.34007160825689,89.12760676872469,111.84637567512948,90.0154604016673
291,35.112645395540135,33.21670361801941,29.570062977957715,52.90165843387617,48.94761296076305,43.22579128763613,58.166787160208216,97.22689737163421,36.8650713321766,45.64763439560403,66.11289602170633,52.00760464122493,33.35649338570786,97.22689737163421
292,66.55465534979425,49.9320987654321,21.974922839506174,84.16630258916312,71.76327062994926,32.634714948417724,27.288880315500688,179.48735425240054,66.73298182441701,43.858607225867985,83.01044964895073,84.02947140007682,51.44754619341565,179.48735425240054
293,80.21340408805031,41.756082940251574,34.53967177672956,74.94295902928883,54.3636730715504,50.67690811180543,15.022140330188678,163.9828518081761,80.24620676100629,34.99519440249359,86.46354631607151,74.9099254398193,49.411084530267296,163.9828518081761
294,202.03760213180706,183.87054663846376,115.75043548587782,80.2733815837034,76.82237339327796,55.8382012062105,28.691178300360832,119.99178798058978,202.25374828916262,24.103155885944037,46.92378437560357,79.77595310778912,182.81459061113188,119.99178798058978
295,36.16532258064516,36.09720262096774,36.548613911290325,60.379907276499075,60.41443356100666,60.173952773045905,37.56499495967742,74.39027217741935,37.0961189516129,52.18778041694629,104.53353088243806,59.98867067986839,36.14427681955645,74.39027217741935
296,195.34674536381917,199.4705630446116,207.55307092673965,41.702830611975166,40.4376480508499,34.768181062282416,106.25108612000695,17.480319505474046,207.62726223281447,13.10804699715509,15.29988914298225,34.772474299270975,199.1773964747648,17.480319505474046
297,72.94403506884682,40.28956002581756,35.03311908347676,81.21133555362735,56.890615422484544,51.96323181931108,25.26929593373494,135.77560240963857,73.24260434595524,42.99024191591245,103.27972857755924,80.9511473014199,46.85238638392857,135.77560240963857
298,111.77369888475836,72.43227841909606,107.27800332615926,86.41629347877452,52.54151433670466,47.44030837733341,97.73840735668166,182.23047104284876,156.6220896106437,54.52769764383235,34.685213983336055,61.447582805292065,83.31212574838582,182.23047104284876
299,208.25399925595238,133.95191592261904,91.07784598214286,40.32488350467577,63.650017987868274,69.46866164442747,12.12593005952381,149.97271825396825,208.25902157738096,10.713173575027895,69.69211405290767,40.32937572617749,146.65303098958333,149.97271825396825
300,60.55621428571428,51.188892857142854,107.86771428571429,74.00194918251243,76.17644694712355,60.39751946589392,119.63435714285714,168.40664285714286,107.86889285714285,26.463573716947945,87.25007940324849,60.39992067925158,57.272596300000004,168.40664285714286
