image_name,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,std_h,std_s,std_v,mean_luminance,mean_saturation,dominant_rgb_0,dominant_rgb_1,dominant_rgb_2,dominant_hsv_0,dominant_hsv_1,dominant_hsv_2,warm_percentage,cold_percentage,unique_colors,quantized_colors,luminance_std,contrast_text_vs_background,bright_dark_ratio
17,94.7997997997998,100.04911362975879,102.98642190577675,110.16829096821793,107.47434158222336,105.75609617120122,80.08342213180923,80.22186702831864,103.07912751461139,40.152613775498345,77.35848243219694,105.88352319855946,99.14518316703801,80.22186702831864,9,16,21,103,146,21,1.4312699796570765,68.41034582970067,10768,16,108.08506270526841,0.0,0.36294358875004035
170,215.06960972850678,197.5062556561086,174.26358597285068,37.94387349372338,51.11013743524598,64.0867300824557,18.460067873303167,56.51564479638009,215.08217194570136,7.6544415577526035,48.0333377068402,37.95541771864791,199.5621039807692,56.51564479638009,246,241,233,18,13,246,97.289592760181,0.026018099547511313,27062,16,48.5095153025637,0.0,0.8935463800904977
171,108.82707182320442,76.29538279400158,58.04952644041042,55.44005637780079,65.29017980763157,70.51061898238189,10.894356748224151,151.3798737174428,108.82726913970008,5.313302515698209,71.06634164346285,55.44045169527452,81.89426905288082,151.3798737174428,80,42,21,11,188,80,99.19889502762432,0.007892659826361483,7938,16,62.85369206736301,2.396937435235829,0.209629044988161
172,76.13793869124778,53.36096908156897,62.857494358826635,37.85575442345415,42.02593432260353,42.40217636908128,157.34741226175043,91.82404940227568,77.64209155504345,31.228908606119614,34.326891202118176,40.23251588577345,58.88900194560468,91.82404940227568,56,34,42,169,100,56,85.76083825435691,13.173940179557347,46315,16,40.206999568887085,1.7102674426769247,0.08019468049354266
173,85.39313149127963,51.56796982167352,61.19632569077014,53.055554113705035,48.86519121558845,47.948990755833265,153.44858906525573,105.5806192435822,85.4141975308642,43.97967740624609,44.29371726146207,53.09510983229307,59.454366486380565,105.5806192435822,60,34,45,167,111,60,95.54771702919851,1.2149715853419558,25111,16,47.83648384239507,2.388265738435805,0.07435822065451696
174,211.09786580302276,221.76324530808836,229.347512871616,25.27272736301957,27.467938176494037,35.83099299301892,97.14122100426286,42.43308143719205,239.67424431157616,34.304627778339444,26.959504892868228,15.233703400848443,220.04336974339807,42.43308143719205,216,232,244,103,29,244,15.061866799534961,72.79729280850357,34588,16,23.179769433451145,0.0,0.9999653988816919
175,202.6197881451431,183.40154759221696,186.57332281571632,56.34050811464657,85.17019532969317,89.6588719261639,85.2802757118173,58.965507850649836,210.2452952445346,56.207430230220425,77.5208201651115,59.27747606604867,187.71634770490567,58.965507850649836,232,235,241,110,10,241,38.56584779505672,58.33427240628052,39624,16,76.14653507406697,0.0,0.7623112463376155
176,41.45971433080808,72.07354797979798,104.03650436658249,36.84834031811525,45.69874274397074,52.70611211010962,105.73652541035354,173.35363399621212,104.03830623947812,2.4947399558730896,44.92743652126073,52.70488594311372,67.87277239714857,173.35363399621212,12,33,58,106,202,58,0.0,99.90267255892256,25535,16,43.49315895254938,2.1624835854418043,0.030704177188552187
177,46.829595269097226,36.2591796875,90.16696506076389,50.644776270493786,50.483478160785694,57.60163169951326,124.75624457465278,171.78055013020833,90.16699761284723,9.874361934514148,66.1057253923307,57.60171703307951,42.398592144097215,171.78055013020833,14,8,47,125,212,47,0.002712673611111111,99.45149739583333,66317,16,49.84051365183332,2.287396320252137,0.09441731770833334
178,206.32819302225764,184.6616285486541,169.1567539395426,60.200011706460565,67.29676470873524,63.85029054424768,16.60615304433135,49.0494818811699,206.34182046722668,18.21711374888997,50.42380939166251,60.17069919023689,188.14848820896435,49.0494818811699,238,226,209,18,31,238,94.76056165307499,0.383223986755779,27866,16,63.056427566657405,0.0,0.8627138389846097
179,23.15971182025399,16.704973949853468,12.436242266362749,53.928516159884914,46.588495127267564,39.55587356206626,37.68589221751872,197.56299251058286,23.216232497557797,60.45506586059518,86.0084948703351,53.910243889490175,17.769048793552592,197.56299251058286,6,2,1,6,213,6,83.97753174861609,2.3339303158580265,14921,16,47.584579964792674,3.352552425897294,0.059573428850537284
18,50.422012373819605,65.67358962878541,75.67826033865191,68.23573551009194,69.10370755892559,69.31687426943473,101.71361120156301,121.61569928362097,76.4584825789645,16.201347361182695,56.9558228209098,69.3897118671224,63.15344152963204,121.61569928362097,17,31,40,102,147,40,0.1261803972647346,82.48941712797134,28850,16,68.3875082785591,3.737563880217076,0.15645351676978184
180,61.24631958762887,62.6139793814433,64.29256701030928,29.337042782768798,27.07861328355675,22.580428584506116,84.86531958762886,33.8629587628866,66.79031958762887,41.10579643263969,26.016974100558848,26.83535602696013,62.444408936082475,33.8629587628866,41,44,49,109,42,49,19.835051546391753,65.44639175257731,19209,16,27.170916105155722,1.6569821769697042,0.030577319587628864
181,122.66740688264625,90.91188932181684,89.47974169641154,77.76547669766587,78.59177364292567,66.8419689291865,76.30458979319364,116.04803683823329,125.46138388599766,71.30937667202446,65.54832571079682,74.72200972174343,97.55971129669491,116.04803683823329,45,20,38,158,142,45,74.35560338955341,21.590692351707037,87433,16,75.70451717621252,3.1712097271474047,0.33397591346284844
182,130.48898467432952,122.34530651340997,145.4445128626163,54.23400527374947,55.72747251650531,46.77971806709096,125.0813492063492,48.04570333880679,145.728995621237,30.05401117257276,24.140115461156903,46.91054439755007,125.74441518883414,48.04570333880679,93,86,115,127,64,115,4.1871921182266005,88.47153804050356,6994,16,54.17553663731163,1.8057203762892535,0.2549945265462507
183,102.82151504669665,110.83666674902406,105.84754410238672,110.69903998139232,103.19480940631804,105.92621374376446,65.72734347976478,94.9289358600583,113.39243094332164,38.825068150068496,80.25199159679367,103.35308993483957,108.77243084202205,94.9289358600583,13,30,26,83,145,30,8.564139941690962,1.2415377773385383,17423,16,105.43170984798495,4.296349712736866,0.3554812966348767
184,208.28463094639565,203.76391582273936,192.00412985707104,53.27803637073665,58.255440031669444,70.23450513525283,25.340054825348943,28.222898561133857,208.41089683736743,30.02808791342221,31.820837431811164,53.386404238233496,203.87596331130737,28.222898561133857,253,253,252,30,1,253,50.45009456774162,1.1982570806100217,13110,16,58.13709713594291,0.0,0.8667133520074697
185,164.55897016926428,156.98973521032346,127.44961873638344,27.87064466241103,30.669165693972097,31.314667573694567,24.897247360482655,60.739169599463715,165.52281297134238,5.822512045545392,18.887023427324287,29.210098796908664,156.4661581531758,60.739169599463715,141,132,102,23,71,141,84.1482319423496,0.0,21756,16,29.665774527997886,1.1415540627480187,0.8632897603485838
186,111.81230981361735,96.68691755420312,74.8089221186763,52.648422031269476,58.53988802463984,66.90964040314408,20.872052111068847,112.07775057055915,113.17972613160897,14.82019258400598,66.12809557344906,53.14008635508212,98.32298467810955,112.07775057055915,80,59,31,17,156,80,93.4290604792697,1.5749809813617344,27788,16,57.252102691563564,1.8230688192414088,0.19866156333206542
187,82.5985053763441,88.9024623655914,100.02180107526881,67.93370785024348,68.58996197883914,65.77105299301962,103.90349462365592,62.096559139784944,100.66698924731183,29.517970080617356,45.49503067498219,65.90136060542048,88.36505736451613,62.096559139784944,46,50,62,113,66,62,3.4747311827956993,78.63010752688172,84673,16,67.81385689128707,1.5575287807663116,0.20152150537634408
188,114.81025564642799,135.08407355251043,154.45935113470185,44.77603460059467,39.70131179716419,34.23933254517625,101.4591344851866,70.25264041596706,154.51424470562748,17.19118454093487,26.526019207558186,34.30004668828655,132.1727549071115,70.25264041596706,89,111,134,105,86,134,0.250501002004008,92.64881113578508,37749,16,40.38970134505177,1.7849448312785643,0.3538563613713914
189,93.43789197335796,51.51349117604162,51.57304681802713,55.4079375657175,17.905845583288006,15.852682740110787,78.09612766784967,109.54492196995479,96.42545821381691,73.30292350956434,56.05835072917054,53.05305729152083,60.430918702902424,109.54492196995479,47,37,44,159,54,47,72.12674412951529,22.727162234430452,55333,16,25.19945816912545,1.1331471782502986,0.001178958627060139
19,144.8895136913229,145.31756015884307,137.15978396159318,79.90151351472454,78.193950816214,79.98287007193568,50.21624585111427,26.308751185395923,147.18369932432432,36.731613721683956,27.84313105821282,78.71324679236456,144.63756603840685,26.308751185395923,57,60,54,45,26,60,21.06300379326695,15.310870080606923,39900,16,78.80495848307002,2.392318718535546,0.510809329065908
190,35.18956043956044,30.67821268079,30.971224651637023,74.81426259137787,72.35615243245886,72.3989119640773,19.816651561496922,42.22717231222386,35.29162418337676,51.069547076054285,87.35441413343113,74.77447290336151,31.65848067859975,42.22717231222386,1,0,0,0,255,1,13.425663683395642,3.51006381934217,6760,16,72.76892795594654,9.598754302880875,0.10766209735281901
191,72.92255942841881,77.45717592592592,79.80311275819088,101.90591953131425,99.6833386169843,98.47800489800505,83.70482772435898,92.07261618589743,79.84810697115384,38.04944116714477,75.76648341527337,98.55075802530192,76.66249309784546,92.07261618589743,11,16,20,103,115,20,0.8074029558404558,75.50135772792022,9952,16,100.2159362156313,5.125172826019357,0.2639779202279202
192,44.210728744939274,49.684649122807016,52.28937246963563,69.57264133268255,68.89674191427174,68.48874900271547,92.45924426450742,99.21565452091768,52.30762483130904,28.089117846581864,76.15197921572417,68.50069078643244,48.708954676113365,99.21565452091768,11,17,20,100,115,20,0.07422402159244265,86.44062078272604,7902,16,69.03727699635935,3.393973620663119,0.14932523616734142
193,122.24915611814346,140.41993670886075,133.8707805907173,45.833791512764215,43.1581592776184,45.90813922924709,76.67004219409283,39.02035864978903,141.26793248945148,14.086224425431332,18.432986938266403,43.39153684262712,136.08397968354427,39.02035864978903,118,139,133,81,39,139,0.02109704641350211,19.68354430379747,8336,16,44.110671180696386,1.236781384967037,0.494620253164557
194,82.47052332912989,104.73076923076923,106.6297288776797,52.60434368716777,51.46671287063512,52.3675252186937,89.41141235813367,74.50504413619167,108.35498108448928,11.951247473135892,46.92888531815967,52.137998003802615,100.13534583858765,74.50504413619167,81,107,110,93,67,110,0.0,49.810844892812106,5683,16,51.67447235115501,1.2723062692509706,0.17938209331651955
195,77.01411049062625,71.07895891503789,36.60354673580641,81.01794030775687,64.2824380801787,18.261346602468663,62.38761135487302,145.29588817976332,84.36326618800692,41.93904187870913,55.643688281643556,75.57017173320685,69.85164738066747,145.29588817976332,21,27,26,85,57,27,46.031445286531046,31.76804946150778,79277,16,63.63538443881435,3.415060662459055,0.29956455258609227
196,41.30663082437276,51.68252688172043,58.55864695340502,78.39582882741868,75.7051931623667,73.58649581945576,91.92186379928316,147.33853046594982,58.568548387096776,30.66244691812233,85.23635756882605,73.60418551611983,49.97306724910394,147.33853046594982,7,19,27,102,189,27,0.008960573476702509,86.66218637992831,6803,16,76.2108397878818,4.296774418489509,0.1453405017921147
197,57.83745,61.108,60.8001,77.85545406390739,77.17195433575775,77.3547363772227,74.4058,44.0241,62.27065,42.75146811935206,42.842385778453796,76.94286255772856,60.390450689999994,44.0241,20,24,23,83,43,24,8.075000000000001,32.440000000000005,8276,16,77.37787412943057,3.4780883645358296,0.17605
198,112.0469356261023,98.09000587889477,38.54221413874192,113.56495816225167,106.92047087898229,45.22470925946303,31.44973177542622,149.1101521164021,112.18941064079954,46.385965685894114,84.69860462621438,113.43521829801277,96.75789857951207,149.1101521164021,6,2,2,0,170,6,71.85883303938859,4.328336272780717,38723,16,101.11830087641765,7.30731961325004,0.40770502645502643
199,203.5069792536898,76.0046470342523,50.7375208855472,20.25767213788983,44.57995653153266,15.274510863862227,6.113617376775272,192.51087788916738,203.5069792536898,15.979595464487836,12.948548656265285,20.25767213788983,101.28735635616819,192.51087788916738,196,56,45,2,196,196,100.0,0.0,22603,16,32.752650163865034,1.4376739100064466,0.16920774157616264
2,145.3522297808012,129.3167044595616,135.41732804232805,55.15740110941164,49.500891757937865,25.341361178126277,99.50907029478458,93.51039304610732,168.96362433862433,48.54415582870948,34.153920050213436,41.7913700728202,133.16632216553288,93.51039304610732,107,94,141,128,85,141,29.676870748299322,70.09637188208617,8493,16,43.71547832143496,1.359970690117882,0.36243386243386244
20,79.1404989317582,78.55423526454695,77.57154078170164,91.06138909570416,90.86295659583794,90.45395583167773,26.175348749528716,31.760449918310922,79.31181978132462,44.95362277848629,54.21151294166281,90.99171752325071,78.6079243785346,31.760449918310922,7,7,6,30,36,7,35.81751916551464,2.138368731934146,9203,16,90.86483083839482,10.943679080177356,0.3735327384692723
200,113.28564568975257,110.40567167551688,114.94140210145746,88.45187540976768,87.57379895101896,85.33430332354258,81.86404925997063,54.006660264376904,121.26708846458027,60.539337259614406,57.65649583981718,83.93970685794908,111.34543388769632,54.006660264376904,29,29,36,120,50,36,35.41125296576658,46.58626143938538,40588,16,87.04858446654843,2.5590009148453077,0.3961755733815388
201,44.27276841665506,44.59925497841526,49.65671563849046,57.289202026467024,56.9957450472419,56.550633832889545,119.81579863528756,74.16662895139953,51.60253620665645,40.44328676969386,43.73674156918082,56.34084488450028,44.894992595042474,74.16662895139953,26,26,31,120,41,31,27.96616070185211,64.22764935245787,14356,16,56.85184008382887,4.153346279665913,0.08589507032446735
202,118.39897614451186,121.34975409082551,123.5576794907152,111.76563659111127,109.63572739200549,107.82109634837201,73.47201921309065,39.73002849788564,123.65102155727156,45.74145936494004,41.172150891432274,107.93250785801114,120.88183091331126,39.73002849788564,22,27,31,103,74,31,0.7630079058650487,60.55398510755654,5864,16,110.10218254649311,3.006750533753349,0.42105626034197463
203,63.231404532967034,53.14277129120879,57.06449175824176,66.97913535951808,51.25512770125019,51.26127753313939,93.42190934065934,83.29211881868132,73.12498282967033,38.39695358626692,49.93558817850364,64.14762138345479,55.570762936126364,83.29211881868132,27,32,37,105,69,37,14.742445054945055,78.72596153846155,14463,16,52.30846817705401,3.037851843691872,0.06358173076923077
204,43.636542792792795,35.49742867867868,33.78451576576577,69.34781805925438,71.73689540994982,72.12132428863957,9.448179429429429,146.95195195195194,43.64521396396396,25.403514882436273,70.84107708029757,69.36747260242628,37.10413202702703,146.95195195195194,16,7,5,5,175,16,93.28453453453453,0.12387387387387387,4981,16,71.03506956311149,7.118764314254548,0.11957582582582582
205,92.44239390980114,69.29744096235795,64.0659512606534,81.44047391793343,90.36981010155533,91.57653530900001,33.55166903409091,136.2710626775568,92.4813565340909,61.47590181349201,91.75046403068234,81.51680384886676,73.8403444025213,136.2710626775568,47,18,12,5,190,47,86.39914772727273,1.0731090198863635,24228,16,87.65886375744952,4.210613159594336,0.23398659446022727
206,192.69889322916666,160.82737918644514,88.01386965981013,61.776024292425426,59.8669957660057,33.755672364965854,19.38373961629747,139.54717579773208,192.7102946993671,11.333171246813883,42.93346973587414,61.741442124383056,162.3461276841047,139.54717579773208,202,158,105,16,122,202,96.7386108913502,0.290084388185654,51356,16,55.78088287470529,0.0,0.8551597112341772
207,44.02779072268426,68.05332305706911,83.23032872096358,63.492418014280155,94.95963177569638,93.78104912289753,106.10102702896472,181.7553591912819,83.33563055635217,27.668728232990446,77.7791974848902,93.77997404875856,64.04127469171208,181.7553591912819,2,4,20,117,230,20,2.3533839977057642,89.49042873530256,37552,16,85.00523639833547,6.596154005166831,0.2613546745053054
208,207.56080708266452,229.01947481942216,244.13382825040128,67.85967050430173,36.34288149775206,24.47014956256357,82.42217596308186,48.31461928170145,247.06920896869983,48.71810484581947,65.23899388551717,14.628360383669435,225.54861837630418,48.31461928170145,250,252,253,100,3,253,7.693368780096309,38.38157102728732,20536,16,41.19446648636736,0.0,0.9937424759229535
209,123.60183923705722,127.42474544672308,116.51552416463502,63.84560813480358,62.484615642978845,63.524570523617534,51.847698264735406,31.398549165830108,128.11047373201396,36.50395995030738,27.326083254678572,62.162422984948186,125.82434980998136,31.398549165830108,107,114,90,39,54,114,7.917443472441321,20.291361919785842,24814,16,62.89380604835063,2.381788030784277,0.4549572159281036
21,114.78221726980084,116.61933566804628,120.16080335349676,110.63771698203749,109.26377287913438,106.51336248331269,80.18718384095652,49.7039247939439,120.97378754112279,45.40250048189,60.49651798053744,106.52253367880054,116.4844582634688,49.7039247939439,20,23,29,110,79,29,3.1934274293395593,59.94906080865966,15047,16,109.34369621606184,3.1038708791044485,0.4152870635678659
210,116.38076505697232,122.05705710797612,120.34307175800326,63.01795491295663,62.79722421746536,60.565041744862754,77.75084780249593,20.112011665762346,123.12706863809007,22.548550800534098,18.56562817943729,61.76527170222691,120.72652767566468,20.112011665762346,112,119,116,77,15,119,0.0830846446011937,32.0604991861096,13244,16,62.610620309609246,2.036233037083845,0.3172476939772111
211,47.33568413294023,17.368222326454035,12.181399088716162,78.40180069156253,29.392607423945492,29.21394847219985,29.04858952023586,191.15284441168586,49.743858885017424,29.75907909331408,77.66527987770843,77.1783190952909,23.364816068748322,191.15284441168586,6,6,1,30,213,6,40.42749932993836,0.13970785312248726,24371,16,41.059878272153455,8.936021559508367,0.012841731439292415
212,45.03849644003909,37.53997975708502,29.038681418400113,63.71904685488422,57.41344595522239,46.74244948079777,27.47504886220857,139.09149448555075,45.11805807622505,43.028290825200706,73.83408306539903,63.66748923339534,38.52037066382801,139.09149448555075,16,11,8,11,128,16,89.08069244729862,2.7767695099818512,45153,16,58.01300603616405,1.8717315655166036,0.13249685885802037
213,175.52756283068783,169.22385912698414,148.65659722222222,25.39540486335988,25.35435054298007,32.356735738950974,26.972767857142856,40.13683862433862,175.93771494708994,12.844017499473264,28.173195191658678,25.182979304093283,169.0790702248677,40.13683862433862,174,166,141,23,48,174,78.6987433862434,0.20833333333333334,20681,16,25.502506756806252,1.1653087884617905,0.9740244708994709
214,77.74917782475922,40.00564756088012,34.60758750293634,75.94538379452752,54.9395195812039,50.7693761362841,18.312064442878395,164.21612442251978,77.75125283846214,45.49814323243535,82.9653833992142,75.94352583954219,47.640182158797266,164.21612442251978,15,5,3,5,204,15,93.03500117453606,0.03229974160206719,38374,16,57.77503417372304,3.698375977826475,0.11646503797666588
215,76.01158154700413,62.09113910769628,63.04355388042355,77.49143157053028,72.85593911332096,73.33577822156066,56.68398921745868,85.4181099883781,78.72264817923553,68.10158096012736,73.68709059288105,78.92754713228119,65.11938951688403,85.4181099883781,22,16,17,175,70,22,64.3425555268595,19.396871771694215,71791,16,73.19848421133337,3.130294384283017,0.21055010330578514
216,224.40615327242216,196.15749114301695,162.36682360619056,42.35969891636284,47.918002099804916,84.22849903015288,45.49859220585493,81.90448443035615,230.44579526384487,43.32238949051605,87.31363245499688,30.762389261572537,199.72347051556963,81.90448443035615,242,242,239,30,3,242,47.839362297221705,22.483218347939584,46291,16,43.6818435790173,1.0470108403992702,0.9678724594443409
217,74.35459719652545,73.47298441468845,76.26135971651667,82.03743040377864,83.48706626854376,81.64957798906983,104.2609990905955,43.36876352347204,76.60023048700178,49.48115801094684,46.889014695592664,81.91329684078744,73.861735988899,43.36876352347204,14,12,16,135,64,16,8.499012198563769,51.18849760105365,13170,16,82.82657432732717,2.273155422811035,0.32750321427451473
218,130.87168523176427,83.92717690741406,85.38344113067433,65.88459654464546,67.9242284997931,70.06829703893985,91.48302790753384,118.23492034974248,135.6524014852078,71.00763721224061,85.09499520679117,65.8930005658995,94.01272165409031,118.23492034974248,63,22,27,176,166,63,65.34914361001317,31.421128278835788,72132,16,61.25516352499781,1.4318668775677077,0.2973529764043598
219,42.404865954444666,48.82621447288853,50.09327554928442,21.548726025807728,22.809746945024298,24.21670664654504,92.38736343479137,41.52214472888531,50.35989316670026,8.360413311940153,8.036955025097125,24.094605439325775,47.55251758758314,41.52214472888531,29,34,34,90,38,34,0.11529933481152993,57.3940737754485,6939,16,22.538158715451384,1.36593022334803,0.006363636363636364
22,112.08300962223807,124.91202779757663,136.2646560940841,93.22998102581828,89.18487366524127,83.99840653455811,99.34828937990021,89.68035459729151,136.5971756949394,30.195606756987555,89.74171782626176,84.09209560136398,123.00423829650747,89.68035459729151,13,27,44,106,180,44,2.11600142551675,85.40894511760513,53302,16,89.47104637980654,4.1003925303432744,0.47187277263007843
220,107.54210203212308,72.19319577037761,68.50083314540579,64.30165281518106,73.04672844233407,74.533213891505,30.81340675035706,121.45830827632865,107.91319940364329,59.28797233210532,81.32575677381456,64.5839854344243,79.44178466010175,121.45830827632865,75,31,27,3,163,75,91.34061239319452,3.291863990578566,90001,16,69.10029668652322,2.8238388528237968,0.19037998947605803
221,123.37358316896778,54.42260355029586,89.01007232084154,63.80961287029046,60.9651055004904,44.243701607653286,122.26257725180803,171.62921104536488,124.27973701512163,64.44047374190131,63.86387528825463,63.02380699535954,71.57879706245889,171.62921104536488,67,13,52,158,206,67,91.18474687705456,7.460880999342538,73857,16,56.443072714553175,1.873391758902411,0.19723208415516108
222,79.34567198177676,77.96910064962456,82.64077308135775,87.85901072796302,88.46685145960896,86.28807244128997,109.60199949379904,37.20315531932844,82.80225821873506,46.23716149687327,32.009647740451314,86.38519335217283,78.59905446441125,37.20315531932844,28,26,32,130,48,32,2.9380747490086896,79.31606625608144,10602,16,88.0281124166841,1.0217974987635132,0.2177085969796676
223,215.7636637572735,143.0843897201441,138.71789709753395,33.115153251707056,66.51354079834255,69.38762994953461,67.27487271404821,112.50248077722361,218.08663237738986,72.72134258180263,63.080758550816604,29.72321740039178,158.22074261308535,112.50248077722361,217,142,133,3,99,217,78.75623441396509,10.837056663895817,96763,16,53.252139002476156,1.7719839705099163,0.7199622471598781
224,52.759270826985194,60.46831007374002,58.4892284721799,64.08029210283601,66.92907422315162,65.67060491617032,71.08413066000365,87.71165975988787,62.43005362910598,39.76880333616206,82.78659893266558,66.76500339649779,58.6864786382473,87.71165975988787,11,15,14,83,68,15,8.499908586751173,25.083795478091293,54657,16,65.69140888956426,2.1039003766859974,0.15634712657687855
225,62.29667703619909,80.15578337104073,159.78856052036198,72.03295543583776,63.03073757433765,36.16698353137186,111.21621889140272,172.8891968325792,161.69031391402714,20.218564225068857,74.19837222598039,36.39060509542517,82.1084238744344,172.8891968325792,24,47,145,114,213,145,4.442873303167421,94.85576923076923,29650,16,61.84309920153805,2.0027784855697686,0.19636595022624434
226,170.77165578860655,167.01243584056778,163.42982067042647,61.26780407428502,60.24681945241908,59.240849110282106,14.669887839807362,16.360623534630253,170.77800836448895,10.72413554771891,34.01735607012631,61.256489374714135,167.5529811862366,16.360623534630253,195,191,187,15,10,195,92.41492934541537,0.14574488308725683,6509,16,60.47988781466041,0.0,0.8546986882960522
227,62.92865018781049,69.44372955288986,50.87403974312371,57.69989853548248,56.71312101265896,57.71621412213595,41.05876045074518,108.91620016963529,70.46828426026899,12.830694607653037,58.40056534174128,57.52811117598364,66.71789207560886,108.91620016963529,27,34,15,41,143,34,13.231552162849871,0.3913728341209257,53514,16,56.818146131732405,1.9616028624928572,0.19934569247546347
228,84.50888081875206,93.01158798283262,65.84717728623308,51.50454249249048,50.48029172373025,54.53837899330496,39.20166721690327,91.20699900957412,93.01627599867943,5.058468365576,37.45566020272347,50.4908282405069,89.2426419874546,91.20699900957412,57,65,37,39,110,65,0.21789369428854405,0.09904258831297458,19654,16,51.1707710097021,2.090399180235894,0.1270716408055464
229,142.98510756612103,169.83684356862335,142.08513189448442,79.96184959442141,70.68248162723557,79.12511445277447,64.79803982900636,60.90108782539186,170.5638445765127,31.20319727235034,46.197503482860256,69.6981915293531,162.1244909116185,60.90108782539186,113,156,109,57,77,156,2.510165780419143,8.754735342161053,44187,16,73.77892653375375,1.1554951954943107,0.6641556320161263
23,120.288640625,32.761796875,64.2000625,89.8129503243513,29.35670988923996,62.596471595811714,122.686015625,194.0986328125,120.423921875,73.72888039589986,37.991618294444876,89.70850708471194,53.639846634375004,194.0986328125,222,67,140,166,178,222,96.5171875,0.27499999999999997,39258,16,50.641693264268945,1.5619061178677334,0.041046875
230,129.35763888888889,171.88611111111112,173.26289682539684,52.261029928495596,42.237324640808055,42.578376986992396,90.72708333333334,71.41478174603175,173.8342261904762,4.563487404026001,29.514028137426592,42.23030440707109,162.9439618452381,71.41478174603175,118,166,169,92,77,169,0.0,59.12698412698413,6755,16,45.048358446956,1.2635102474013498,0.764781746031746
231,122.7997606981982,99.94149674227799,101.092508244852,94.34428165441713,75.17019273510137,73.03615774958054,61.75957709942085,104.283959740991,131.55110300032175,44.555947197890035,86.48917669348931,87.85472815054993,104.88426668979245,104.283959740991,18,26,33,104,116,33,30.93076335263835,37.42911438223938,48571,16,76.82213148434873,1.2513409302712473,0.5314510939510939
232,189.4796198314717,197.88084460121496,217.71420732902214,42.97522159190651,34.61342432008895,24.401699439220007,97.71658828140309,41.80760337056633,221.84867724867726,26.17167940767862,51.10406631342674,13.863785062788567,197.5267130041153,41.80760337056633,206,213,222,107,18,222,6.630413482265333,72.36429551244366,32918,16,32.789300788430154,0.0,0.9072114442484813
233,54.263091147111766,43.21561528391425,30.9120029455081,55.92609000270897,41.4088282013002,42.879916427048485,30.69305351006382,117.5534282441499,56.365958926525934,12.301729766508434,48.66027053562907,55.239978241659884,44.67598784159712,117.5534282441499,30,30,17,30,111,30,29.575765013909344,0.0,8427,16,42.85679001363288,3.534449361964603,0.07132629684176076
234,36.37398805676116,24.795725982700773,19.787114845938376,47.858304259183285,38.93241210958194,32.263043367274726,25.10628866931388,151.06878135869732,36.39889032536092,48.8855389446919,66.68039473918702,47.84099964424345,26.895642775571766,151.06878135869732,11,5,4,4,162,11,92.40234555360605,0.8880475267029888,28425,16,40.57855919287159,2.125677181319869,0.04526425954997384
235,45.303502027712064,44.54556015545793,40.77948631294356,62.13697204238268,63.04489101030674,61.89457696978659,51.16156218316999,82.41851132139236,47.59418300101385,43.537873277058786,75.41418270259761,63.62455486584717,44.434788066069615,82.41851132139236,13,12,9,23,78,13,24.57755998648192,8.641010476512335,17387,16,62.46515995744184,3.7187046452930943,0.14147516052720513
236,115.35775206087509,107.90737159162968,114.05361445783133,68.19567058481879,70.58242187638706,66.68822830991577,111.121337983513,39.592501585288524,119.2564362714014,55.717900933634276,42.761087007187705,66.88762852119434,109.935081214331,39.592501585288524,52,44,55,142,51,55,36.80722891566265,45.08084971464806,30136,16,69.19847388558087,1.9052023013587043,0.30846544071020926
237,70.03538171198721,59.10980246301347,56.713578257156236,65.02267228130458,64.34496705498357,63.68053568016688,49.998167892663304,81.54625726644075,70.4070928726892,67.3891278520828,51.489964315008,64.81780334515709,61.259573223682395,81.54625726644075,34,24,23,3,83,34,86.70551285230185,8.591619142077858,39061,16,64.33681459594318,2.1941980978865145,0.13693280436399702
238,150.67556561085973,118.19307692307693,114.23108597285068,44.093762605363814,45.36873020680501,43.51790750347881,79.4835294117647,67.13122171945702,150.80660633484163,80.84627695787913,32.87893427898572,44.013696672943325,124.8127982714932,67.13122171945702,115,87,90,177,62,115,95.19909502262443,2.7963800904977374,17615,16,43.73934368636692,1.5599621441432434,0.39678733031674207
239,73.78736617597859,51.6648962863834,46.802222733355634,68.55389100580699,63.18240599630422,63.60724901004294,29.811475409836067,108.00918994647039,73.79939988290398,56.52382262272312,57.125877611452616,68.56937204828208,56.01704835438274,108.00918994647039,32,20,17,6,120,32,93.67367848778856,0.1432335229173637,24860,16,63.01824008424073,3.169610246958417,0.10616008698561392
24,78.74517355134824,76.32805507745267,59.14524526678141,65.54593794984955,70.10638284581387,67.59321973743181,28.22906626506024,131.44244836488812,83.82809093516924,21.50551244133952,81.76865884690461,67.58015226787468,75.60133559667239,131.44244836488812,26,17,7,16,186,26,64.66724039013195,0.11761331038439471,48955,16,67.85827812311263,1.545774338226491,0.2612091222030981
240,202.74872311827957,115.75493578255676,85.41471027479092,37.98034367912347,65.03638320022596,37.64201581604261,13.12206541218638,146.69014336917562,202.8747759856631,22.41634048554784,43.41042393059811,37.55941171733984,132.05925068847074,146.69014336917562,200,56,53,1,187,200,97.4365292712067,0.0,53801,16,49.06644267824609,1.6062011378037424,0.458915770609319
