image_name,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,std_h,std_s,std_v,mean_luminance,mean_saturation,dominant_rgb_0,dominant_rgb_1,dominant_rgb_2,dominant_hsv_0,dominant_hsv_1,dominant_hsv_2,warm_percentage,cold_percentage,unique_colors,quantized_colors,luminance_std,contrast_text_vs_background,bright_dark_ratio
42_aug_161,151.25920596439093,106.11346940903522,121.35208675477699,66.37510635318228,83.88678823436852,76.6148549189413,105.10001824769948,110.15657568885065,154.95583013998592,74.16921096741058,80.19921676612854,63.483097077664006,116.81168117306638,110.15657568885065,220,207,208,178,15,220,74.18419749224473,20.70071166027997,97966,16,75.97934794629846,1.6615236398366122,0.4299940043273116
42_aug_177,152.150930115636,106.77998994469583,121.52021674766773,65.63612232599039,83.64857882221068,76.47146371361455,104.21788726886766,109.90278755376795,155.7603597564382,74.53014200726017,80.02060158415156,62.81250701892453,117.49009620021229,109.90278755376795,220,207,207,0,15,220,74.67515781241272,20.221216691804926,56708,16,75.62808905935876,1.567233054411435,0.434176861627842
42_aug_89,153.93828413764382,109.1410276432922,123.5982091727836,65.33456361339799,84.0913676991329,76.65815022798677,103.23790410744964,108.1758394502577,157.5077619865688,74.65556347302437,79.87639194964954,62.518013393598835,119.70873288042064,108.1758394502577,92,32,62,165,166,92,74.82482169816232,19.91982924670727,99896,16,75.90360306880373,1.7114944383447255,0.4427143526471966
42_aug_93,150.56882931882933,105.4758806008806,121.14072347405681,66.65583156305635,84.00719967338912,76.716277384992,105.9484697401364,110.5449257532591,154.3697660364327,73.86361838220135,80.43347989523087,63.67532430891306,116.19364315375981,110.5449257532591,220,207,208,178,15,220,73.7233445566779,21.19701286367953,56897,16,76.1351995649685,1.5591875399644066,0.4230877147543814
46_aug_50,152.1319667148756,120.470381449442,95.68391708063469,57.253703942825574,58.639339734648644,49.46929366033827,24.746858184888744,95.46214999865255,152.602467938065,33.70939888135987,51.73642576010096,56.9617557902915,125.4120517494453,95.46214999865255,152,106,82,10,117,152,89.0080637675431,3.9145054991121775,149017,16,55.08349232159804,1.3382623143519234,0.5067058326820636
46_aug_66,152.0002644802962,119.47443858046212,96.17279880262556,57.781252689720574,59.20357290137732,50.15893154402142,25.448859128176768,94.99657978889664,152.53810018994494,35.89203005184739,53.17659107191428,57.528813789191275,124.707050774807,94.99657978889664,148,103,82,10,114,148,88.62584453367315,4.487148661970138,138704,16,55.55918815006115,1.2187882668454522,0.4862740737178717
49_aug_102,199.9538036157391,214.07709677419354,230.30163062743708,90.4534367802208,68.28930139964352,43.86436113087558,39.415292449485996,45.5195320808224,230.4498830202056,50.328386875079005,79.03188995023147,43.939993904498124,212.24589599291028,45.5195320808224,251,253,253,90,2,253,2.1120170152428215,29.49840482098547,16987,16,71.8058676182154,1.1407085258675367,0.7611591634172279
51_aug_108,158.82279900873874,160.8883787661406,164.38207904004173,112.50148404436155,110.6006719287338,106.1006810735988,65.90495630624756,45.55342376418417,164.65884961523412,49.96349840407393,65.1574716282681,106.33079390024463,160.7014816694926,45.55342376418417,251,252,251,60,1,252,0.703012912482066,48.104865005869314,8023,16,110.65423341214286,3.399289943132298,0.6092343811138646
54_aug_192,136.18878928298182,143.58149639830813,146.21488891776016,73.30386128825882,69.55179715460633,68.26261479993643,87.10097729274031,30.90408961644508,147.87780231836356,32.655518683127866,27.871659893039322,68.02274915977621,142.19993780549422,30.90408961644508,67,77,81,99,44,81,6.188558312762548,61.09306656273007,34066,16,70.40620088658417,1.691186969432098,0.48643771743680797
54_aug_56,136.62204613653412,144.0514191047762,146.68415541385346,73.3991934142526,69.6265518833776,68.36717610962252,86.7147255563891,30.914509877469367,148.37753188297074,32.93198723745608,27.989422358404315,68.09649156417538,142.66201797324328,30.914509877469367,67,77,80,97,41,80,6.289072268067017,60.50731432858214,32612,16,70.48602730824359,1.7728788088069032,0.4890128782195549
55_aug_168,192.9050262102991,184.39707061362935,173.74400246685167,85.50196660288327,78.66618974264102,68.34975052484081,33.447394387912425,48.320382362010484,195.65439407955597,36.68065879195402,57.528755154841285,79.75659016051252,185.436710453284,48.320382362010484,238,226,209,18,31,238,81.24884366327476,15.790934320074005,9285,16,79.50926873354115,0.0,0.7966697502312673
55_aug_72,192.9092508798391,184.40125691302163,173.760231271996,85.63529518069988,78.79663974958954,68.48137278449771,33.447863247863246,48.66613876319759,195.66603821015585,36.68414394534531,58.148635198839635,79.88168984183629,185.441774379085,48.66613876319759,238,226,209,18,31,238,81.32478632478633,15.897435897435896,10527,16,79.64142481116112,0.0,0.7973856209150327
56_aug_142,105.58928282337705,104.76044466029896,104.14406130268199,118.29002959231606,117.92931770430263,117.96623877442897,5.6188009281744105,9.064076412497977,105.5992445092008,28.591541978682315,43.2196127482207,118.29032520744347,104.89215277534942,9.064076412497977,3,3,3,0,0,3,6.432464518914252,0.17484215638659545,2508,16,117.96970348748917,5.984942843914724,0.41534725594949007
56_aug_86,101.84309326468501,100.07093793982845,98.58180057500992,117.38953227543925,116.3906455455193,116.37592059483758,5.166891217264733,8.269550938902189,101.86159463003284,26.07199151455128,39.90777955917301,117.39141673474694,100.34018244415306,8.269550938902189,3,3,3,0,0,3,6.212031902224254,0.3458480193434301,4850,16,116.5066115168895,10.8832802970174,0.40200170818847814
57_aug_109,203.25363730095086,193.64958185359149,98.38310612135793,72.11375313640107,46.26852412823167,49.93602021308526,39.85644021842899,171.8823080154275,229.69251918891052,30.93365572773224,20.495545736006672,30.560843149636856,188.81316449383283,171.8823080154275,243,220,77,26,174,243,73.97945545499675,17.96463894298698,25962,16,41.149773612292584,0.0,0.8764119601328904
57_aug_113,203.76612995945953,194.2245122396237,98.74876903927577,71.56662747498201,45.257975215371,49.81787420529181,39.86554659654981,171.8048908506501,230.34192964653306,30.907643903341956,20.24412234991222,28.38025842836158,189.35971150779565,171.8048908506501,243,221,77,26,174,243,74.02860327822962,18.009267822061815,34483,16,40.135598773069766,0.0,0.8796332861777483
57_aug_81,202.84162260796333,194.17224418659055,100.35285757731718,71.86536515564615,44.353531608345264,50.584128529758374,40.468090581574884,171.68504655406355,230.84111378842465,31.34799498808072,20.111918865226546,25.366236443495183,189.24159432578483,171.68504655406355,243,221,77,26,174,243,72.95243999438544,18.768422776400133,29984,16,39.17002459335399,1.2369163620178378,0.882158564544051
61_aug_13,78.78546239042026,79.35717906874336,80.23382068332612,71.54385435713819,71.15108874140724,70.2052700282086,82.56192157254559,22.43250554143215,80.95979085025367,50.40225220420371,30.288106310148603,70.73538197231397,79.29892562750473,22.43250554143215,23,25,26,100,29,26,12.87684513963669,46.26013462257204,14433,16,71.1495953971683,1.7671815937884916,0.21243945129645458
61_aug_134,76.47199140586575,77.20959203748285,78.12903497191375,69.70727733226825,69.5062597380732,68.42721819549475,82.96153995495845,23.5827638425099,78.82798788537703,49.139998714769646,31.352232897461903,68.89288371531521,77.11916192306695,23.5827638425099,24,26,27,100,28,27,12.840723771064688,48.015195050607026,11851,16,69.43254378944536,1.6621268274149064,0.18382904920918433
61_aug_70,76.3371194614689,77.05986637194816,77.98747613784788,69.69248466655017,69.47356516165024,68.39652312402791,83.2704762383201,23.718029739776952,78.69323821963228,49.22893708179306,31.41874772626372,68.86937327432013,76.97318380387821,23.718029739776952,25,26,27,105,19,27,13.00763588867678,48.07444991459862,12669,16,69.40633543366846,1.5906713953115874,0.18428614488094042
62_aug_131,101.49440112126679,78.14041182697899,84.3956043956044,85.16800789822518,76.69156531849157,68.84129634346824,106.21076684509521,111.51142141440648,108.57310599847914,54.768737001046475,51.71946478144238,81.11531801881002,83.55709485439935,111.51142141440648,40,29,48,137,101,48,32.91111873201425,62.228070437025664,54666,16,76.25348706637935,2.354731642843924,0.2759479326643506
62_aug_175,101.41051897321428,78.24147135416666,84.59338727678572,85.1447100144529,76.62849000631661,68.7211887883924,106.05745907738095,111.11392299107143,108.72647879464286,54.57332614137444,51.13948482420421,81.00297389770088,83.62581920758929,111.11392299107143,40,29,48,137,101,48,32.60137648809524,62.63671875,45168,16,76.18812670554652,2.0840571024250094,0.2749813988095238
62_aug_39,101.10168917556945,78.00963515420278,84.24427333198952,84.94225371631207,76.5619965949378,68.59753410367169,106.233638379359,111.35519451723442,108.27606530941343,54.63742349013781,51.603745640485364,80.85405202389833,83.36914671558155,111.35519451723442,40,29,48,137,101,48,32.70389034468857,62.46563192904656,50994,16,76.10487401749197,2.481824775660505,0.273880266075388
62_aug_7,101.4169157135474,78.25327506010831,84.60291441026448,85.14096382605494,76.64016014851025,68.72748383090885,106.08518526840888,111.10865559625194,108.73402916657304,54.51602178120198,51.11853921281144,81.00457083992937,83.63630902411074,111.10865559625194,40,29,48,137,101,48,32.559602723411906,62.65645012695773,38793,16,76.19282126659938,2.0676117331887647,0.2753072826551019
65_aug_136,132.29984988452657,29.763175519630487,24.513718244803695,56.26580463603174,11.61581503680072,9.412544883622635,6.015727482678984,206.2279907621247,132.29984988452657,27.940899475504136,11.834234477259029,56.26580463603174,51.1834616743649,206.2279907621247,73,18,15,2,203,73,100.0,0.0,15878,16,24.50403381534074,1.4259093675647017,0.0
65_aug_152,134.0141754188547,30.116951112778196,24.759971242810703,55.45040578397969,11.419179464678448,9.24777336320514,5.724227931982996,206.45836459114778,134.0141754188547,27.008899196604933,11.495164271401611,55.45040578397969,51.8187270536384,206.45836459114778,75,18,15,2,204,75,100.0,0.0,13671,16,24.12611165448567,1.53990764900596,0.0
66_aug_42,107.39912122577738,83.3693255220069,121.80065344749887,79.97373226638967,69.98177317614481,75.09854725081196,70.89115968153823,148.8246432326874,161.36280606879976,62.60357137439211,76.09767413202357,62.42647608784869,91.25280196484904,148.8246432326874,106,52,49,2,137,106,56.97010665464924,40.53177106804867,95826,16,64.72210356991296,1.5687581941266746,0.29339041610334987
67_aug_158,209.13567438148445,181.30872814336502,164.5826017557861,56.820175368226025,87.11471083207287,90.17440022406409,65.82574185590946,70.4722484219691,209.3410578248567,72.053138098998,80.41587559428984,56.890462813654146,186.01711058840598,70.4722484219691,251,250,249,15,2,251,58.24421388667199,1.9386200391786983,29019,16,76.27874403505493,1.2468127286398683,0.715751287818327
67_aug_54,207.9571315996848,179.12283950617285,161.98332019963226,56.76376885065174,87.3097305434541,89.81551465164952,67.6787365379564,72.67312844759654,208.17105332282637,72.01173369333975,80.09786114747877,56.84108098038716,184.01553671132123,72.67312844759654,251,250,248,20,3,251,60.40189125295509,2.1250328342526923,32733,16,76.30444107086402,1.2834787221972361,0.7070790648804833
68_aug_120,30.270510646316186,33.27012436404748,36.13104390427737,58.32254413924017,57.94032688711125,57.572875170860556,90.28018654607122,84.37953646127755,36.13938194837008,37.79823391404144,48.70307090750283,57.58207437289047,32.838964878462406,84.37953646127755,10,13,17,107,105,17,0.02638025249670247,81.80987375164877,5010,16,58.00920583263642,3.7892230304314802,0.09308460523836443
69_aug_29,71.89302632645733,61.69124323886077,60.86029198855674,82.50061050463371,80.85791129067465,81.19193063516622,11.085807109185884,32.58921808221082,72.0115301312269,34.12363305493773,74.78535196801728,82.44550644686618,63.80014764301186,32.58921808221082,13,11,11,0,39,13,17.246551384658147,2.513927657258018,22125,16,80.10599494162001,5.276464106373051,0.2156933714775478
6_aug_150,86.14554211663066,36.13286393088553,31.10631101511879,73.15885043059164,47.53965644227127,46.72160944018241,20.509641468682506,136.92874298056157,86.20273866090713,43.508054986742096,86.62917242033387,73.10794961290017,46.402642192656586,136.92874298056157,16,11,10,5,96,16,88.39006479481641,2.4838012958963285,41497,16,49.783079773558825,2.6418642132531573,0.08135637149028077
70_aug_121,63.030935541371974,34.3575843827267,31.85334368351446,54.23482207298526,29.50191089353367,29.702870326115924,32.815220516359034,91.75083376459088,63.51058018515324,53.59389599093634,91.38677937704101,53.916312878299465,40.27273266057156,91.75083376459088,25,17,16,3,92,25,48.79679144385027,9.001782531194296,18498,16,32.33621612264957,1.910857873139313,0.016718417572307517
78_aug_198,48.744780810587265,54.05407775020678,63.011430934656744,46.146375783883734,47.28991803463915,53.5026395770052,93.25791563275435,101.97816377171216,68.42990901571547,39.6174608799401,52.08180118328016,56.13785989763908,53.572042120760955,101.97816377171216,19,20,25,115,61,25,19.778329197684037,74.74855252274607,59701,16,46.556996750205364,2.766746086140487,0.09224979321753515
7_aug_189,91.93551106270607,74.92802154355708,88.25822429767109,70.71164790826981,65.52986454121303,68.15583217480412,97.83172452892119,114.14299461411073,106.49418144926672,57.939829362304124,76.05326386635541,67.93819550015496,79.50625445417518,114.14299461411073,33,20,31,155,100,33,36.8523132469005,60.104883106807705,79767,16,65.12966134565488,1.9631215739455554,0.25883599146612557
81_aug_40,67.4904490616622,86.52233339716584,101.81001053236308,55.966499328086414,51.88650389785477,48.72564477531802,103.28925698965914,101.863127154347,101.81281118345461,5.162776970853128,37.165580004370064,48.73393247462197,83.579925076599,101.863127154347,45,66,83,103,117,83,0.023937188816545385,98.87016468785905,10584,16,52.670606079083605,2.0627747446588285,0.13234871696667944
83_aug_68,43.53187401758165,40.349071432729815,44.032718169645456,78.52742581227803,76.0687676520587,74.77462503191344,101.14990976305525,129.63672352564475,47.41829190196193,46.81407859157539,88.52572666839588,77.09481198554693,41.29169455667462,129.63672352564475,6,6,10,120,102,10,4.308086394597427,78.96023752692554,3051,16,76.11907202796552,6.804862224542985,0.13884846015020086
85_aug_188,169.32018715255109,134.7205274299167,135.76848939271042,46.52325420415993,85.64106396611272,90.6009021281689,58.43718717233466,89.51513113208169,176.65299622133855,56.86043075055462,75.41736083580159,52.06087756786586,142.1520779406625,89.51513113208169,125,49,45,2,163,125,53.31902321931403,45.55891876207622,35280,16,73.90522285630362,1.7361054622669931,0.4996834629157022
85_aug_92,170.31191785471827,136.19211133740666,137.29982348947726,46.61317431305897,86.00280630713675,90.98979873122737,58.660369993211134,88.84613034623217,177.78411744738628,56.45505043867168,75.4581131045271,52.18298542994671,143.5259590203666,88.84613034623217,125,49,45,2,163,125,52.52953156822811,46.363204344874404,32934,16,74.21445484368793,1.3721888278825758,0.50683638832315
88_aug_124,187.77059536433873,106.03241175579457,94.76383123769126,54.93514846316912,74.33218708329912,67.77060037968441,45.64472049689441,140.60370398424482,187.7771398272989,68.81862976133871,72.37523076365092,54.92412285492661,122.59635807756403,140.60370398424482,201,75,68,2,169,201,99.48947129222844,0.027268595667323134,94550,16,63.315863718606785,1.4471493315579573,0.4146265717315558
88_aug_148,188.56103382529483,99.03443965821623,90.16170468187275,49.080214545339025,68.22488076343677,61.78500964653477,55.8335851987854,146.43386766471295,188.5634136007344,75.17280528957502,70.9216769954894,49.073194155453294,117.42718211284512,146.43386766471295,203,71,66,1,172,203,99.82487112492055,0.011298637101899583,96864,16,56.54617938625351,1.6510994443294642,0.3738930866464233
88_aug_164,189.25717378986562,97.89129027035779,87.46027602395985,49.737074650249816,67.40376446614974,61.549658082117894,50.42951675570665,149.90161081431114,189.25754816253846,72.62118980528662,69.89804993914936,49.736131316254344,116.5625578780152,149.90161081431114,203,72,64,2,175,203,99.93929091792133,0.0010118180346446496,73932,16,56.23648092968639,1.3997996668640194,0.3645276833414279
90_aug_118,31.600727062154164,25.428604748423627,20.219526122764123,47.75488985102653,39.25975058780173,29.50891176775391,32.45771940548192,70.09127686269463,31.910259297387725,48.63717007183126,59.142066769164664,47.59066084998967,26.364702475550125,70.09127686269463,9,7,7,0,57,9,48.79117874147471,8.468182988032428,27939,16,40.52870181871069,2.5367568843783337,0.05156189679577918
91_aug_138,86.63228444742529,108.12590356956554,127.34627207690588,80.20108966472392,61.962778880617535,77.66441834635857,75.00221700573813,155.3202548625084,158.81597920858485,46.45916042081147,86.83792128854208,69.80403553130536,104.9440707504285,155.3202548625084,173,171,127,29,68,173,35.725463894477976,53.56677099634845,71779,16,58.783527505863916,2.336917060369079,0.3552518816603324
91_aug_34,83.42450729652475,107.72176921919663,129.09339551677448,80.06975846419743,60.21688127702953,75.80284323549708,78.29547164134196,162.1713404543403,159.86405897397321,45.00344886520597,83.32012338438251,67.59950776619226,104.0992027531217,162.1713404543403,14,90,192,107,236,192,32.78772378516624,57.64555438543704,46989,16,57.18196057561889,1.561534469397964,0.3391906123063036
91_aug_78,84.42775094635165,107.57347278423183,128.38973371622504,79.95613151594462,61.385986841456734,77.06969893546145,77.249037331941,159.14629291215246,159.17194230518209,45.755901245044676,85.12527397269676,69.04937494665998,104.15562636078842,159.14629291215246,175,171,126,28,71,175,34.075186007048686,56.25571074272288,43918,16,58.123500424848764,1.0684267641156096,0.34346038376191096
92_aug_63,44.020717205499814,73.66829245633593,100.09629319955407,81.22470699707725,71.22924123277944,60.62338405719967,102.30801746562616,192.66610925306577,100.20359531772576,9.183182992762713,92.23753930110789,60.886407507594036,69.27331961166853,192.66610925306577,5,39,71,105,237,71,0.19973987365291715,94.3422519509476,7217,16,72.88777571970039,3.496270244100275,0.17535302861389818
94_aug_32,83.44797229639519,77.01253755006675,71.87915136849132,64.0467389991848,66.06733411731445,67.56157672657712,17.550483978638184,54.39949098798398,83.52874666221629,21.48609219106441,30.81307293492222,64.20673879591479,78.01008049482643,54.39949098798398,47,40,34,14,71,47,92.02478304405875,1.6313417890520696,8467,16,65.5838828064524,2.8423328988917826,0.21242907209612816
94_aug_96,83.11675926693756,76.72897144594631,71.69179312823064,63.65771466041483,65.85240359897867,67.47030512388969,17.582884152914836,54.354313514111176,83.19609143931227,21.804040817637052,31.481809976276917,63.8162293139036,77.72333086214996,54.354313514111176,49,41,35,13,73,49,91.9313375901816,1.6225778809740996,6923,16,65.33463511053749,2.8764056536531433,0.21082455703900269
95_aug_166,76.7486592409241,70.00428011551155,63.238397277227726,33.34005937076184,33.26726071618327,33.215855450211805,15.190336221122113,48.709880363036305,76.74912334983499,2.8726804838918554,15.992765657275363,33.34130717727293,70.94963837665016,48.709880363036305,65,58,51,15,55,65,99.76794554455446,0.0,5022,16,33.2539246301835,1.8100004194617731,0.08931518151815182
96_aug_174,29.89639161764098,29.68869263305824,29.43762141607308,50.367804808410575,50.29798243161015,50.2445069198613,13.684338876565493,16.439081853377605,30.042159793885453,35.34724556185061,45.41364303341963,50.349067542539636,29.714722095314205,16.439081853377605,10,10,9,30,26,10,11.599454402667364,3.1867844201650573,4854,16,50.3097691855307,2.769836638448693,0.07803695181934667
96_aug_25,30.468901372925565,30.273288142394453,30.053469574937658,51.4653463705365,51.389827651767305,51.30900126078404,11.454806672590214,14.306163833873141,30.570186878385737,32.77408759644044,43.36576061657365,51.4461383116159,30.29900461463499,14.306163833873141,9,9,9,0,0,9,10.454584539539683,2.1855025939407837,6155,16,51.40056285648357,2.6031313685994513,0.08158015420333056
99_aug_19,138.80806729939604,131.27864538395167,141.7404227782571,82.84495354794274,77.0237649277971,85.28158533590465,115.15379637618636,21.311863675582398,144.2223037100949,52.28393425010604,8.029724054972785,86.2730089525495,133.634740811044,21.311863675582398,206,193,211,142,22,211,31.93701466781708,46.04831751509922,7608,16,79.64428527762185,2.4679487293164946,0.6075927523727351
9_aug_65,238.5790163788697,180.74296064182056,147.3803512826781,13.893614897612348,64.12612668503733,90.4680490950965,26.89185945729715,102.7705254424369,238.8418264921365,35.83406904556967,86.54436429903595,14.165757015836705,190.6301256957871,102.7705254424369,226,122,64,11,183,226,69.2468386781341,1.9697609470260982,18917,16,51.9137072925042,1.3780334072113658,0.9994814469112756
